2015/07/05 18:21:12	123.74Kph	584.00'C
2015/07/05 18:21:13	122.77Kph	585.00'C
2015/07/05 18:21:14	123.74Kph	585.00'C
2015/07/05 18:21:14	123.26Kph	585.00'C
2015/07/05 18:21:15	123.26Kph	585.00'C
2015/07/05 18:21:15	124.23Kph	584.00'C
2015/07/05 18:21:16	124.72Kph	585.00'C
2015/07/05 18:21:17	122.77Kph	585.00'C
2015/07/05 18:21:17	123.74Kph	584.00'C
2015/07/05 18:21:18	124.72Kph	584.00'C
2015/07/05 18:21:18	123.74Kph	584.00'C
2015/07/05 18:21:19	123.74Kph	585.00'C
2015/07/05 18:21:20	124.23Kph	584.00'C
2015/07/05 18:21:20	123.26Kph	584.00'C
2015/07/05 18:21:21	123.26Kph	585.00'C
2015/07/05 18:21:21	124.23Kph	583.00'C
2015/07/05 18:21:22	124.72Kph	584.00'C
2015/07/05 18:21:23	123.26Kph	585.00'C
2015/07/05 18:21:23	123.74Kph	584.00'C
2015/07/05 18:21:24	123.74Kph	584.00'C
2015/07/05 18:21:24	123.74Kph	585.00'C
2015/07/05 18:21:25	124.23Kph	583.00'C
2015/07/05 18:21:26	124.23Kph	585.00'C
2015/07/05 18:21:26	124.23Kph	584.00'C
2015/07/05 18:21:27	123.74Kph	584.00'C
2015/07/05 18:21:27	123.74Kph	583.00'C
2015/07/05 18:21:28	123.26Kph	584.00'C
2015/07/05 18:21:29	123.26Kph	585.00'C
2015/07/05 18:21:29	124.23Kph	585.00'C
2015/07/05 18:21:30	122.77Kph	584.00'C
2015/07/05 18:21:30	123.74Kph	584.00'C
2015/07/05 18:21:31	125.21Kph	585.00'C
2015/07/05 18:21:32	123.74Kph	585.00'C
2015/07/05 18:21:32	123.26Kph	583.00'C
2015/07/05 18:21:33	124.72Kph	584.00'C
2015/07/05 18:21:33	123.26Kph	585.00'C
2015/07/05 18:21:34	123.74Kph	584.00'C
2015/07/05 18:21:35	124.23Kph	585.00'C
2015/07/05 18:21:35	125.21Kph	585.00'C
2015/07/05 18:21:36	123.26Kph	585.00'C
2015/07/05 18:21:36	124.23Kph	585.00'C
2015/07/05 18:21:37	124.23Kph	583.00'C
2015/07/05 18:21:38	123.74Kph	584.00'C
2015/07/05 18:21:38	123.26Kph	586.00'C
2015/07/05 18:21:39	125.21Kph	584.00'C
